the_geom,cartodb_id,tract_10,sba_name,sba_id,ccd_name,ccd_id,cd_name,cd_id,boro_name,boro_id,city_name,city_id,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,bbl,comm_area
,1016991,36081022002,Hillcrest/Fresh Meadows,4106,City Council District 24,24,QN 08 - Hillcrest/Fresh Meadows,408,Queens,4,New York City,1,,,367200,84 PLAZA LLC,8,2014,1,141-36 84 Road,4097140148,
,1016992,36081022002,Hillcrest/Fresh Meadows,4106,City Council District 24,24,QN 08 - Hillcrest/Fresh Meadows,408,Queens,4,New York City,1,1,,367200,UNAVAILABLE OWNER,8,2014,1,141-38 84 Road,4097140149,
,1016993,36081024000,Jamaica,4112,City Council District 24,24,QN 12 - Jamaica/Hollis,412,Queens,4,New York City,1,1,,307350,90 JAMAICA GROUP LLC,10,2017,1,153-11 90 Avenue,4097550061,
,1016994,36081046600,Hillcrest/Fresh Meadows,4106,City Council District 24,24,QN 08 - Hillcrest/Fresh Meadows,408,Queens,4,New York City,1,,,1013850,WEXFORD TERRACE TOWER LLC,20,2015,1,177-16 87 Drive,4098350028,
,1016995,36061031703,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,1,,44483850,"CITIZENS ICON HOLDINGS, LLC",253,2004,1,211 North End Avenue,1000160185,
,1016996,36061000700,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,1,,41179050,WHW ASSOCIATES,372,1904,2,37 Wall Street,1000260014,
,1016997,36061000700,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,,,37175400,"67 WALL STREET OWNER, L.L.C.",331,1921,1,67 Wall Street,1000270017,
,1016998,36061000700,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,1,,66161700,NINETY FIVE WALL STREET LLC,503,1969,1,95 Wall Street,1000330011,
,1016999,36061000700,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,1,,38265750,LIBERTY STREET REALTY,287,2002,1,10 Liberty Street,1000420022,
,1017000,36061001502,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,1,,29642850,211 PEARL LLC,189,2007,1,211 Pearl Street,1000690006,
,1017001,36061001502,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,1,,84412800,2 GOLD LLC,650,2003,2,2 Gold Street,1000690018,
,1017002,36061001502,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,,,7336800,ZAHAV PROPERTIES LLC,56,2009,3,40 Gold Street,1000760024,
,1017003,36061002100,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,1,,66150450,BARCLAY STREET REALTY,396,2006,1,10 Barclay Street,1000880014,
,1017004,36061001501,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,,,4616100,YARROW TWO LLC,29,2004,1,213 Front Street,1000970018,
,1017005,36047041100,Bushwick,4002,City Council District 37,37,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,,420660,RIDGEWOOD BUSHWICK HOMESTEADING ASSISTAN CE HOUSING,6,1906,1,647 Central Avenue,3034410005,
,1017006,36047041100,Bushwick,4002,City Council District 37,37,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,,463860,COOPER & DECATUR LIMITED PARTNERSHIP,6,1926,1,653 Central Avenue,3034410002,
,1017007,36047041100,Bushwick,4002,City Council District 37,37,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,1,390420,WEST BUSHWICK 203K HOUSING DEVELOPMENT F UND COMPAN,6,1906,1,669 Central Avenue,3034470005,
,1017008,36047037900,Bedford Stuyvesant,4003,City Council District 41,41,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,312840,FOUR STREETS HOUSING DEVELOPMENT FUND CO RPORATION,6,1906,1,330 Chauncey Street,3015140006,
,1017009,36047037900,Bedford Stuyvesant,4003,City Council District 41,41,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,354240,BED-STUY HEIGHTS LLC,6,1986,1,333 Chauncey Street,3015080065,
,1017010,36047037900,Bedford Stuyvesant,4003,City Council District 41,41,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,1,326160,BED-STUY HEIGHTS LLC,6,1907,1,353 Chauncey Street,3015080053,
,1017011,36047037900,Bedford Stuyvesant,4003,City Council District 41,41,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,263880,FOUR STREETS HOUSING DEVELOPMENT FUND CO RPORATION,6,1906,1,403 Chauncey Street,3015090055,
,1017012,36047037300,Brownsville/Ocean Hill,4007,City Council District 41,41,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,,409860,MACBAIN DEVELOPMENT LLC,6,1906,1,495 Chauncey Street,3015100045,
,1017013,36047036900,Brownsville/Ocean Hill,4007,City Council District 37,37,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,1,502650,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,27,1926,1,510 Chauncey Street,3015170002,
,1017014,36047036900,Brownsville/Ocean Hill,4007,City Council District 37,37,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,1,395820,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,6,1926,1,516 Chauncey Street,3015170007,
,1017015,36047091600,Brownsville/Ocean Hill,4007,City Council District 42,42,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,,214200,MHANY 2002 HOUSING DEVELOPMENT FUND CORP ORATION,12,1930,1,497 Newport Street,3036140032,
,1017016,36047091600,Brownsville/Ocean Hill,4007,City Council District 42,42,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,1,299700,MHANY 2002 HOUSING DEVELOPMENT FUND CORP ORATION,9,1925,1,510 Chester Street,3036130038,
,1017017,36047091600,Brownsville/Ocean Hill,4007,City Council District 42,42,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,1,1,246600,532 CHESTER STREET LLC,6,1930,1,532 Chester Street,3036130047,
,1017018,36047079000,East Flatbush,4010,City Council District 45,45,BK 14 - Flatbush/Midwood,314,Brooklyn,3,New York City,1,,,646200,2310 CLARENDON ROAD HOUSING DEVELOPMENT  FUND CORPO,27,1931,1,2310 Clarendon Road,3051890004,
,1017019,36047088200,East Flatbush,4010,City Council District 41,41,BK 17 - East Flatbush,317,Brooklyn,3,New York City,1,,,1652850,BRONX BROOKLYN HOUSING DEVELOPMENT FUND  CORPORATIO,31,1920,1,280 East 91 Street,3046450006,
,1017020,36047088200,East Flatbush,4010,City Council District 41,41,BK 17 - East Flatbush,317,Brooklyn,3,New York City,1,1,1,833400,"CITYWIDE PRESERVATION LLC,",36,1927,1,274 East 93 Street,3046470006,
,1017021,36047088600,East Flatbush,4010,City Council District 41,41,BK 17 - East Flatbush,317,Brooklyn,3,New York City,1,,1,820800,"CITYWIDE PRESERVATION LLC,",35,1926,1,275 East 95 Street,3046490001,
,1017022,36047082200,South Crown Heights,4011,City Council District 40,40,BK 09 - South Crown Heights/Lefferts Gardens,309,Brooklyn,3,New York City,1,1,1,389250,ST. MARK AFFORDABLE HOUSING DEVELOPMENT  FUND CORP.,28,1931,1,167 Clarkson Avenue,3050560073,
,1017023,36047019300,Brooklyn Heights/Fort Greene,4004,City Council District 33,33,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,240300,IMPACCT HOUSING DEVELOPMENT FUND CORPORA TION,8,1940,1,285 Classon Avenue,3019240007,
,1017024,36047023100,Brooklyn Heights/Fort Greene,4004,City Council District 35,35,BK 02 - Fort Greene/Brooklyn Heights,302,Brooklyn,3,New York City,1,,,659249,UNAVAILABLE OWNER,12,1899,1,420 Classon Avenue,3019727501,
,1017025,36047030500,North Crown Heights/Prospect Heights,4006,City Council District 35,35,BK 08 - Crown Heights/Prospect Heights,308,Brooklyn,3,New York City,1,,,736560,MHANY 2002 HOUSING DEVELOPMENT FUND CORP ORATION,5,1931,1,655 Classon Avenue,3011420006,
,1017026,36047057900,Williamsburg/Greenpoint,4001,City Council District 33,33,BK 01 - Greenpoint/Williamsburg,301,Brooklyn,3,New York City,1,,,156150,91 CLAY PROPERTIES LLC,8,2018,1,91 Clay Street,3024830054,
,1017027,36047112000,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,355860,MHANY 2015 HOUSING DEVELOPMENT FUND CORP,9,1923,1,743 Cleveland Street,3043130076,
,1017028,36047023300,Bedford Stuyvesant,4003,City Council District 36,36,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,96660,CLIFTON HOUSING DEVELOPMENT FUND CORPORA TION,8,1935,1,189 Clifton Place,3019500051,
,1017029,36047023100,Brooklyn Heights/Fort Greene,4004,City Council District 35,35,BK 02 - Fort Greene/Brooklyn Heights,302,Brooklyn,3,New York City,1,,,554400,IMPACCT CB 2018 HOUSING DEVELOPMENT FUND  CO INC,12,1905,2,41 Clifton Place,3019480067,
,1017030,36047019900,Brooklyn Heights/Fort Greene,4004,City Council District 35,35,BK 02 - Fort Greene/Brooklyn Heights,302,Brooklyn,3,New York City,1,,1,1093500,IMPACCT CB 2018 HOUSING DEVELOPMENT FUND  CO INC,9,1930,4,501 Clinton Avenue,3020110028,
,1017031,36047005300,Park Slope/Carroll Gardens,4005,City Council District 38,38,BK 06 - Park Slope/Carroll Gardens,306,Brooklyn,3,New York City,1,1,,392850,RED HOOK GARDENS HOUS,12,1931,2,86 Coffey Street,3005870041,
,1017032,36047005300,Park Slope/Carroll Gardens,4005,City Council District 38,38,BK 06 - Park Slope/Carroll Gardens,306,Brooklyn,3,New York City,1,1,,177750,RED HOOK GARDENS HOUS,12,1970,1,92 Coffey Street,3005870145,
,1017033,36047004700,Park Slope/Carroll Gardens,4005,City Council District 39,39,BK 06 - Park Slope/Carroll Gardens,306,Brooklyn,3,New York City,1,,,702540,SOUTH BROOKLYN RENEWAL HOUSING DEVELOPME NT,8,1900,1,143 Columbia Street,3003190025,
,1017034,36047004700,Park Slope/Carroll Gardens,4005,City Council District 39,39,BK 06 - Park Slope/Carroll Gardens,306,Brooklyn,3,New York City,1,,,761940,SOUTH BROOKLYN RENEWAL HOUSING DEVELOPME NT,7,1900,1,149 Columbia Street,3003190020,
,1017035,36047040900,Bushwick,4002,City Council District 37,37,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,1,385650,CTK DEVELOPMENT CORP,6,1907,1,225 Cooper Street,3034360047,
,1017036,36047061004,Coney Island,4018,City Council District 48,48,BK 15 - Sheepshead Bay,315,Brooklyn,3,New York City,1,1,,1981350,MANHATTAN BEACH HSG D,64,1964,1,161 Corbin Place,3087190073,
,1017037,36047039900,Bushwick,4002,City Council District 34,34,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,,371520,MHANY 2015 HOUSING DEVELOPMENT FUND CORP,6,1913,1,109 Cornelia Street,3033740036,
,1017038,36047117602,East New York/Starrett City,4008,City Council District 37,37,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,299160,CYPRESS WEST HOUSING DEVELOPMENT FUND CO RPORATION,5,1915,1,116 Crescent Street,3041180029,
,1017039,36047117602,East New York/Starrett City,4008,City Council District 37,37,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,283050,CYPRESS WEST HOUSING DEVELOPMENT FUND CO RPORATION,12,1915,3,122 Crescent Street,3041180032,
,1017040,36047119600,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,131220,ACORN DUMONT-SNEDIKER HOUSING DEVELOPMEN T FUND,6,1930,1,526 Crescent Street,3042340027,
,1017041,36047030400,Bensonhurst,4017,City Council District 43,43,BK 11 - Bensonhurst,311,Brooklyn,3,New York City,1,,1,9845100,LIVONIA REGINA HDFC,166,1972,1,2424 Cropsey Avenue,3069270060,
,1017042,36047042900,Bushwick,4002,City Council District 37,37,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,,369900,MHANY 2015 HOUSING DEVELOPMENT FUND CORP,6,1931,1,1414 Dekalb Avenue,3032460011,
,1017043,36047042900,Bushwick,4002,City Council District 37,37,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,,359640,RIDGEWOOD BUSHWICK HOMESTEADING ASSISTAN CE HOUSING,5,1931,1,1424 Dekalb Avenue,3032460016,
,1017044,36047044500,Bushwick,4002,City Council District 37,37,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,,414900,"STAMMTISCH HOUSING DEVELOPMENT FUND COMP ANY, INC.",5,1931,1,1560 Dekalb Avenue,3032480011,
,1017045,36047024100,Bedford Stuyvesant,4003,City Council District 36,36,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,295380,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,7,1931,1,546 Dekalb Avenue,3017780014,
,1017046,36047026100,Bedford Stuyvesant,4003,City Council District 36,36,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,278550,IMPACCT HOUSING DEVELOPMENT FUND CORPORA TION,18,1915,1,721 Dekalb Avenue,3017750060,
,1017047,36047026100,Bedford Stuyvesant,4003,City Council District 36,36,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,188550,IMPACCT HOUSING DEVELOPMENT FUND CORPORA TION,12,1905,1,745 Dekalb Avenue,3017750051,
,1017048,36047026100,Bedford Stuyvesant,4003,City Council District 36,36,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,279450,IMPACCT HOUSING DEVELOPMENT FUND CORPORA TION,20,1931,2,795 Dekalb Avenue,3017760063,
,1017049,36047031500,North Crown Heights/Prospect Heights,4006,City Council District 36,36,BK 08 - Crown Heights/Prospect Heights,308,Brooklyn,3,New York City,1,,,396900,"EMMANUEL 203K, LLC",8,1892,1,1209 Dean Street,3012070066,
,1017050,36047031300,North Crown Heights/Prospect Heights,4006,City Council District 36,36,BK 08 - Crown Heights/Prospect Heights,308,Brooklyn,3,New York City,1,,,830160,1387 DEAN STREET HDF,8,1905,1,1387 Dean Street,3012090059,
,1017051,36047030300,Brownsville/Ocean Hill,4007,City Council District 41,41,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,1,412560,"NORTON REALTY MG CLUSTER, L.P.",6,1910,1,2160 Dean Street,3014470013,
,1017052,36047020300,North Crown Heights/Prospect Heights,4006,City Council District 35,35,BK 08 - Crown Heights/Prospect Heights,308,Brooklyn,3,New York City,1,,1,2907900,CARING SUPPORTED HOUSING DEVELOPMENT FUN D,,1925,1,683 Dean Street,3011300075,
,1017053,36047040900,Bushwick,4002,City Council District 37,37,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,1,351900,WEST BUSHWICK TPT HO,6,1910,1,1269 Decatur Street,3034300046,
,1017054,36047037300,Brownsville/Ocean Hill,4007,City Council District 41,41,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,1,,424440,"LIVONIA HOUSING DEVELOPMENT FUND COMPANY , INC",6,1905,1,673 Decatur Street,3015020060,
,1017055,36047037300,Brownsville/Ocean Hill,4007,City Council District 41,41,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,,424440,"LIVONIA HOUSING DEVELOPMENT FUND COMPANY , INC",6,1905,1,675 Decatur Street,3015020059,
,1017056,36047027300,Bedford Stuyvesant,4003,City Council District 36,36,BK 03 - Bedford Stuyvesant,303,Brooklyn,3,New York City,1,,,327240,79 DECATUR STREET HDFC,8,1891,1,79 Decatur Street,3018560074,
,1017057,36047052300,Williamsburg/Greenpoint,4001,City Council District 34,34,BK 01 - Greenpoint/Williamsburg,301,Brooklyn,3,New York City,1,1,,805950,LOS SURES SIP HDFC,25,1910,1,743 Driggs Avenue,3024190007,
,1017058,36047055100,Williamsburg/Greenpoint,4001,City Council District 34,34,BK 01 - Greenpoint/Williamsburg,301,Brooklyn,3,New York City,1,,,543600,"RODNEY, DRIGGS AND SOUTH THIRD STREET HO USING",29,1915,1,778 Driggs Avenue,3024310025,
,1017059,36047052500,Williamsburg/Greenpoint,4001,City Council District 33,33,BK 01 - Greenpoint/Williamsburg,301,Brooklyn,3,New York City,1,,,675900,LOS SURES 907 DRIGGS AVENUE HOUSING DEV  FUND CORP.,21,1916,1,907 Driggs Avenue,3021480004,
,1017060,36047089200,Brownsville/Ocean Hill,4007,City Council District 41,41,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,1,536850,"LIVONIA HOUSING DEVELOPMENT FUND COMPANY , INC",23,1930,1,798 Howard Avenue,3035650035,
,1017061,36047115600,Brownsville/Ocean Hill,4007,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,1,2251800,WILLIAMS AND GEORGIA TOWERS HOUSING DEVE LOPMENT FU,59,1971,1,563 Dumont Avenue,3037850075,
,1017062,36047116200,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,137700,KINGS VILLAS HOUSING DEVELOPMENT FU,6,1925,1,877 Dumont Avenue,3040610001,
,1017063,36005003900,Mott Haven/Hunts Point,3710,City Council District 8,8,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,1,331650,361 E 138TH  LLC,9,1931,1,361 East 138 Street,2023010040,
,1017064,36061019200,East Harlem,3804,City Council District 8,8,MN 11 - East Harlem,111,Manhattan,1,New York City,1,,,1022400,416 EAST 120 LLC,12,2008,1,416 East 120 Street,1018070041,
,1017065,36061017800,East Harlem,3804,City Council District 8,8,MN 11 - East Harlem,111,Manhattan,1,New York City,1,,,575550,JOSE L.P.,9,1900,1,503 East 118 Street,1018150104,
,1017066,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,544050,"146 WEST 111TH OWNER, LLC",16,1900,1,146 West 111 Street,1018200055,
,1017067,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,338040,"140 WEST 112TH OWNER, LLC",10,1900,1,140 West 112 Street,1018210059,
,1017068,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,348300,1829-1835 7 LLC,15,1900,1,1829 Adam C Powell Blvd,1018210004,
,1017069,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,863640,"143 WEST 111TH OWNER, LLC",10,1900,1,143 West 111 Street,1018210009,
,1017070,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,633960,"133 WEST 112TH OWNER, LLC",10,1900,1,133 West 112 Street,1018220009,
,1017071,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,639720,"131 WEST 112TH OWNER, LLC",10,1900,1,131 West 112 Street,1018220011,
,1017072,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,656100,"143 WEST 113TH OWNER, LLC",10,1900,1,143 West 113 Street,1018230006,
,1017073,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,659700,"141 WEST 113TH OWNER, LLC",10,1900,1,141 West 113 Street,1018230007,
,1017074,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,693900,115 WEST 113TH OWNER. LLC,10,1900,1,115 West 113 Street,1018230022,
,1017075,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,693900,"113 WEST 113TH OWNER, LLC",10,1900,1,113 West 113 Street,1018230023,
,1017076,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,693900,"109 WEST 113TH OWNER, LLC",10,1900,1,109 West 113 Street,1018230025,
,1017077,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,693900,"107 WEST 113TH OWNER, LLC",10,1900,1,107 West 113 Street,1018230026,
,1017078,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,693900,"105 WEST 113TH OWNER, LLC",10,1900,1,105 West 113 Street,1018230027,
,1017079,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,434700,65-67 LENOX LLC,11,1900,1,65 Lenox Avenue,1018230031,
,1017080,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,456840,65-67 LENOX LLC,9,1900,1,67 Lenox Avenue,1018230032,
,1017081,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,292500,SMG ASSOCIATES,12,1900,1,106 West 114 Street,1018230039,
,1017082,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,778050,SMG ASSOCIATES LLC,31,1900,1,112 West 114 Street,1018230042,
,1017083,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,523350,SMG ASSOCIATES,10,1900,1,120 West 114 Street,1018230046,
,1017084,36061021800,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,1,,529200,MALCOLM SHABAZZ LIMITED PARTNERSHIP,8,1900,1,111 Lenox Avenue,1018250033,
,1017085,36061021800,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,1443150,PAPER POLICE LLC,16,1910,1,112 West 116 Street,1018250041,
,1017086,36061021800,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,1,1,2532600,120 W 116 LLC,38,1920,1,120 West 116 Street,1018250045,
,1017087,36061021800,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,2329200,1917 ACP OWNER LLC,31,1921,1,1917 Adam C Powell Blvd,1018250063,
,1017088,36061021800,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,1,,512100,ACP ST. NICHOLAS LLC,9,1900,1,110 St Nicholas Avenue,1018250064,
,1017089,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,488250,WEST 111 ST REHAB ASC,18,1910,1,204 West 111 Street,1018260040,
,1017090,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,488250,WEST 111 ST REHAB ASC,18,1910,1,208 West 111 Street,1018260042,
,1017091,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,485100,WEST 111 ST REHAB ASC,18,1930,1,240 West 111 Street,1018260058,
,1017092,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,425700,PARK NORTH REALTY LLC,25,1920,1,233 West 111 Street,1018270016,
,1017093,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,550800,PARK NORTH REALTY LLC,25,1920,1,217 West 111 Street,1018270020,
,1017094,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,1,1,520650,PARK NORTH REALTY LLC,24,1900,1,205 West 111 Street,1018270026,
,1017095,36061021600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,952650,UNAVAILABLE OWNER,18,1900,1,200 West 112 Street,1018270036,
,1017096,36047112000,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,196560,MHANY DUMONT HOUSING DEVELOPMENT FUND CO RPORATION,6,1930,1,950 Dumont Avenue,3040800024,
,1017097,36047112000,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,196560,MHANY DUMONT HOUSING DEVELOPMENT FUND CO RPORATION,6,1930,1,954 Dumont Avenue,3040800025,
,1017098,36047112000,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,196560,MHANY DUMONT HOUSING DEVELOPMENT FUND CO RPORATION,6,1930,1,956 Dumont Avenue,3040800026,
,1017099,36047112000,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,196560,MHANY DUMONT HOUSING DEVELOPMENT FUND CO RPORATION,6,1930,1,960 Dumont Avenue,3040800027,
,1017100,36047112000,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,340650,MHANY DUMONT HOUSING DEVELOPMENT FUND CO RPORATION,10,1930,1,964 Dumont Avenue,3040800029,
,1017101,36047116400,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,1,411300,"HPENY HOUSING DEVELOPMENT FUND COMPANY,  INC.",19,1925,1,973 Dumont Avenue,3040650001,
,1017102,36047005900,Park Slope/Carroll Gardens,4005,City Council District 38,38,BK 06 - Park Slope/Carroll Gardens,306,Brooklyn,3,New York City,1,1,1,867780,RED HOOK GARDENS HOUSING DEVELOPMENT FUN D CORP,10,1972,5,9 Dwight Street,3005240010,
,1017103,36047050600,Flatbush,4015,City Council District 40,40,BK 14 - Flatbush/Midwood,314,Brooklyn,3,New York City,1,,1,470700,15 STRATFORD LLC,21,1931,1,15 Stratford Road,3050720058,
,1017104,36047050600,Flatbush,4015,City Council District 40,40,BK 14 - Flatbush/Midwood,314,Brooklyn,3,New York City,1,,,504450,20 WESTMINSTER ROAD HOUSING DEVELOPMENT,20,1940,1,20 Westminster Road,3050720012,
,1017105,36047050600,Flatbush,4015,City Council District 40,40,BK 14 - Flatbush/Midwood,314,Brooklyn,3,New York City,1,1,,432450,ARGYLE ROAD HSNG DVLP,12,1931,1,9 Argyle Road,3050740060,
,1017106,36047051002,Flatbush,4015,City Council District 40,40,BK 14 - Flatbush/Midwood,314,Brooklyn,3,New York City,1,,,793800,FSG HOUSING DEVELOPMENT FUND CORPORATION,7,1931,1,83 East 18 Street,3050990037,
,1017107,36047087800,South Crown Heights,4011,City Council District 41,41,BK 17 - East Flatbush,317,Brooklyn,3,New York City,1,,,234000,"RUTLAND CORNERS, LLC",6,1930,2,54 East 52 Street,3046050019,
,1017108,36047086200,East Flatbush,4010,City Council District 41,41,BK 17 - East Flatbush,317,Brooklyn,3,New York City,1,,1,431550,PHILLIBENT AUBREY,19,1930,1,332 East 54 Street,3047010036,
,1017109,36047088200,East Flatbush,4010,City Council District 41,41,BK 17 - East Flatbush,317,Brooklyn,3,New York City,1,,1,11434950,"RUTLAND ROAD HOUSES, INC.",438,1976,5,1022 East 93 Street,3045950215,
,1017110,36047035900,North Crown Heights/Prospect Heights,4006,City Council District 41,41,BK 08 - Crown Heights/Prospect Heights,308,Brooklyn,3,New York City,1,,,800100,PARK MONROE II REHAB HOUSING DEVELOPMENT  FUND CORP,38,1926,1,1169 East New York Avenue,3013990145,
